ID_Mensaje,Remitente,Asunto,Resumen,ID_Pedido,Texto_Incidencia,Texto_Procesado,Categoria_Origen,Sentimiento,Emocion,Prioridad,Estado
1777472764851004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reped no recib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777472014424015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],problem ped,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777471912918004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_06589100,[OCULTO POR PRIVACIDAD],re order issu at delivery client no culp cos transport necesit solucion dig llev seman cre ser seri darl solucion client pagin chin dan solucion inmi,PEDIDO PERDIDO,NEG,anger,ALTA (Urgente),Abierto
1777471726642004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_06589100,[OCULTO POR PRIVACIDAD],re order issu at delivery entiend transport dij cumpl find no nad no posibl volv envi aparezc devuelv usted llev seman mie,PEDIDO PERDIDO,NEG,anger,ALTA (Urgente),Abierto
1777471514518004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_f3344051,[OCULTO POR PRIVACIDAD],re confirm ped buen tard recib sol part ped entreg punt recog falt rest envi domicili gust sab lleg esper respuest graci salud esenzi atencionalclient,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777471416836004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re no lleg envi buen adjunt captur recib ped novi pregunt vecin plant dij repartidor llam timbr cad vecin no nadi entonc dij intent dia siguient,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777471369613015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_0d0dc8b8,[OCULTO POR PRIVACIDAD],re confirm ped hol duni tal indiqu prim email gast no correct segun punt 10.4 termin condicion httpsesenziaclub.comespagescondicionesgeneralesdecontrat gast gratuit ped,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777471092827015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_6ab575fc,[OCULTO POR PRIVACIDAD],re order wrong item receiv or missing item ah perfect much graci cvh mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777470460437015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_06589100,[OCULTO POR PRIVACIDAD],order issu at delivery llev seman reclam ped no mand ningun solucion no esper marc asin respuest pagin chin da solucion inmediat facil nuev mand sudader usted pel,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1777470276541014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped buen tardessab gustari pol tall m color zinc si cab posibil gust cambi pol tall l color azul marin ten color original aunqu tall distint esper po,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777470059771004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_06589100,[OCULTO POR PRIVACIDAD],p porfavor parec surreal servici dand pagin chin solucion usted nombr vanes pod llam dec .quier solucion,INCIDENCIA GENERAL,NEG,anger,ALTA (Urgente),Abierto
1777469137526014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],"paquet sid devuelt remitent hol buen tard paul borj gomez numer ped ped sid devuelt mañan remitent establec lock rhpetroil ctra.a8006 km 13,6 alcal rio numer seguimient rem",INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777468615944014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],problem cambi tall hol buen escrib hac seman problem devolu no obten respuest rueg podais ayud termin plaz devolu adjunt text enviebuen tard hac dias ped sudader,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777468601882014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reped hol sol dos cos segun ped estand hor tard lleg recib mañan tard no viern pag ayer segund registr dad codig besenzia10 d,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777468155989015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_656f1dc3,[OCULTO POR PRIVACIDAD],re cancellation order buen dias si ideal mandarmel pod tramit posibl much graci envi outlook ios duni sanchis rodriguez atencionalclienteesenziaclub.com envi tuesday april,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777467504397004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped final decid reembols diner graci mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777466084090004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_c0372f4d,[OCULTO POR PRIVACIDAD],re confirm ped nad no preocup aparec web ped escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777466018276015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_3b8e2f47,[OCULTO POR PRIVACIDAD],order exception orders order exception hell duni order esens1129351 encounter delivery problem p. exception delivery esens1129351 cheers the bigblu team the futur of logistics you can manag your notifications in your accounts sett,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777465480408015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re retras ped buen tard si lleg final much graci saludocarm mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777464729523004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],envi perd hol problemit sal envi sid entreg envi iphon,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777463457762014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_dcabbca4,[OCULTO POR PRIVACIDAD],re acus recib reped n ped situacion ped part ped recib cos perd comunic avis nad pod ayudart escrib hac seman realic ped unas prend rop,PEDIDO PERDIDO,NEG,others,ALTA (Urgente),Abierto
1777463197526004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re acus recib reped no recib ahor salt shop empres repart todav encuentr camin ped no entiend nad mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777463066733003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_3272e67f,[OCULTO POR PRIVACIDAD],re acus recib reproblem envi buen aqu contest pregunt dat n ped situacion ped entreg falt prend pon entreg pod ayudart envi prend faltant sudader devolv diner,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777463043267014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],"re sudader lemon oval hoodi buen cobr 5,90 hac cambi va ser pordi encim sudader dur dia ten pag mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escribi",TARA PROVEEDOR,NEG,anger,ALTA (Urgente),Abierto
1777462876057014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reped no recib n pedido129670 situacion ped supuest entreg no nad pod ayudart sab pas dond paquet mie abr duni sanchis rodriguez atencionalclienteesenz,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777462771586014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_c0372f4d,[OCULTO POR PRIVACIDAD],re confirm ped mand factur ped esenzi escrib ecommerc fronter infoweuta. cserran oriv local ceut weuta. conten corre electron confidencial,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777462770091014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],ped no recib buen tard luc luac lleg corre empres repart ped medi mañan dia hoy entreg cas no nad seguimient pagin esenzi club no actualiz aye,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777462693893003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped errone hech compr camiset maner confirm mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777462608045003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_dcabbca4,[OCULTO POR PRIVACIDAD],ped buen tard escrib hac seman realic ped unas prend rop cumpleañ problem realiz pag comunic envi repart prend envi,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777462324020004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_58120f0a,[OCULTO POR PRIVACIDAD],fwd acus recib re sudader esenzi buen pag gast envi web sig pon recog tiend ped much graci forward messag duni sanchis rodriguez atencionalclienteesenziaclub.com dat ma,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777462276948003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_3272e67f,[OCULTO POR PRIVACIDAD],problem envi buen tard quer comunic hoy recib paquet ped compr articul paquet sol lleg cas sol camiset falt sudader esper pued solucion,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777462107300014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_f6143e65,[OCULTO POR PRIVACIDAD],n ped situacion ped ped tiend sevill pod ayudart gust cancel ped,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777461834101014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re fwd delivery status notification delay hol duni perdon hospital no dad tiemp llev sudader mañan mand falt empaquet falt llev graci mie abr duni sanchis rodriguez atencionalclienteesenzi,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777461559762014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped buen dias duni no preocup dic q zinc sac nuev coleccion ciudad salud yaho mail busc organiz conquist,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1777461547815003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_292ce7a9,[OCULTO POR PRIVACIDAD],ped recib incomplet buen dias dia realic ped web numer prim paquet lleg punt envi mand escog libr lice entreg empres paquet seur paquet no ped,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777460920069004400,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],undeliver mail return to send this messag was creat automatically by mail delivery softwar messag that you sent could not be deliver to one or mor of its recipients this is permanent error contactformbigblueapp.com domainnotresolv reportingmt dns mx.z,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777460918209014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped buen dias sig ten notici,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777459644376014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_cbc46af2,[OCULTO POR PRIVACIDAD],support request investigat delay order for order esens1127724 been solv helpdesk support request investigat delay order for order esens1127724 been solv hell duni the request is clos and does not requir furth action order esens1127724 investigat delay order cheers the bigblu team the futur,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777459223247004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_5acea524,[OCULTO POR PRIVACIDAD],unmapp order shipping method orders unmapp order shipping method hell duni the order esens1129791 cant be transmitt becaus the shipping method tiend esenzi sevill is not mapp in the autofulfillment configuration esens1129791 cheers the bigblu,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777459212822015101,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],shopify order processing fail shops shopify order processing fail hell duni order from shop esenzi could not be process becaus the following error occurr order no shippingaddress and no custom once the problem is resolv the order w,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777458981686015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped ok cuent siguient es13 silvi tejerin cosin envi iphon,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1777458930013014300,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],mail delivery status notification delay this messag was creat automatically by mail delivery system this is warning messag only you do not need to resend your messag the original messag was receiv at wed apr from atencionalclienteesenziaclub.com aten,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777458673595004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],cambi product pon no encuentr ped pong numer ped bien,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777458460101003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_baaad473,[OCULTO POR PRIVACIDAD],support request investigat delivery nev receiv by the custom for order esens1125072 been solv helpdesk support request investigat delivery nev receiv by the custom for order esens1125072 been solv hell duni the request is clos and does not requir furth action order esens1125072 investigat delivery nev receiv b,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777458456896003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_4d7a9b4c,[OCULTO POR PRIVACIDAD],support request other for order esens1127795 been solv helpdesk support request other for order esens1127795 been solv hell duni the request is clos and does not requir furth action order esens1127795 other cheers the bigblu team the futur of logistics you can manag your notification,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777458118647015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re buen error ped puest recog tiend quer ped q lleg cas si pod anul much graci abon pag envi mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1777457517363004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_3cddfd34,[OCULTO POR PRIVACIDAD],re acus recib re incident devolu ped n ped situacion ped devolu pod ayudart mand etiquet devolu pod envi sudader salud segur piluc lopez segur necesit duni sanchis rodriguez at,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777457343890003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_3cddfd34,[OCULTO POR PRIVACIDAD],re incident devolu ped buen dias duni acab pon corre atencion client coment pas mand sudader dos paquet asi hic devolu dos paquet lleg corre dij emple corre s,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777457268909004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_1e4c9948,[OCULTO POR PRIVACIDAD],re esenzi devolu envi ped hol buen tard devolu van dos sudader roj azul mar abr reveni noreplyreveni.i escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777457241621004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_e6fe9ac1,[OCULTO POR PRIVACIDAD],error emit reembols ped error emit reembols ped hol intent emit reembols correspondient transaccion ocurr error no sid posibl complet accion deb emit manual compr original p,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777457118557004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_3cddfd34,[OCULTO POR PRIVACIDAD],solicitud buen dias rueg envi tarjet devolucion llev corre dos paquet usted habi mand dij corre sol podi tramit paquet rueg envi etiquet devol,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777457080749005600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],undeliver mail return to send this messag was creat automatically by mail delivery softwar messag that you sent could not be deliver to one or mor of its recipients this is permanent error mmaya16751hotmail.com error cod 5.5.0 request action not tak,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777456216828004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_186cb60b,[OCULTO POR PRIVACIDAD],order issu at delivery buen dias no recib ped sudader gris pued indic suced graci lespinolariverohotmail.com not the following information is for internal use order esens1128372 custom lourd espinol river,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777456056004003600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_06589100,[OCULTO POR PRIVACIDAD],re acus recib re p buen dias sig ten respuest ped p 128769vanes coron hernandez cre hor solucion pod volv mand sudader envi urgent pag usted no cumpl s,PEDIDO PERDIDO,NEG,anger,ALTA (Urgente),Abierto
1777455779204004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re acus recib re incident ped n ped situacion pedidodesconoc pod ayudart sab pas van envi ped mar abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1777455525830005600,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],undeliver mail return to send this messag was creat automatically by mail delivery softwar messag that you sent could not be deliver to one or mor of its recipients this is permanent error atencionalclienteesenziashop. error cod request action not ta,INCIDENCIA GENERAL,NEG,others,ALTA (Urgente),Abierto
1777454039205004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re problem pag web much graci qued esper mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777451906622014200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],ped solicitud reembols integr cost defect fabric buen dias pong contact usted relacion ped 123965. tras hab intercambi dos corre duni sanchis no dad respuest corre tal usted mism confirm dich comun,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1777451771269004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib reped,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777451582638015100,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re acus recib re ped defectu mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777451522647004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re ped defectu mie abr carl ruiz carlaruizanezgmail.com escrib,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777451328082014000,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],re incident ped buen tard no import anul prend much graci mie abr duni sanchis rodriguez atencionalclienteesenziaclub.com escrib,PEDIDO PERDIDO,NEU,others,MEDIA,Abierto
1777451300286004200,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],ID_a58c7304,[OCULTO POR PRIVACIDAD],buen dias realiz cambi tall onlin quer pregunt si podr conoc encuentr lleg aproxim nuev prend much graci,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
1777450985537004500,[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],[OCULTO POR PRIVACIDAD],,[OCULTO POR PRIVACIDAD],curs inteligent artificial sector marketing rrhh finanz diseñ comerci pymes si no pued ver bien mensaj haz clic aqu inteligent artificialmarketing pymes rrhh comerci diseñ finanz curs bonific modal onlin curs inteligent artificial marketing digital h. solicit,INCIDENCIA GENERAL,NEU,others,MEDIA,Abierto
